County,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Hidalgo,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
Lea,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
Lincoln,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
LosAlamos,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
Luna,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
McKinley,1.039110227,1.039110227,1.039110227,1.039110227,1.039110227,1.039110227,1.039110227,1.039110227,1.039110227,1.039110227,1.039110227,1.039110227,1.039110227
Mora,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
Otero,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
Quay,1.548058488,1.548058488,1.548058488,1.548058488,1.548058488,1.548058488,1.548058488,1.548058488,1.548058488,1.548058488,1.548058488,1.548058488,1.548058488
RioArriba,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
Roosevelt,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
Sandoval,1.169459571,1.169459571,1.169459571,1.169459571,1.169459571,1.169459571,1.169459571,1.169459571,1.169459571,1.169459571,1.169459571,1.169459571,1.169459571
SanJuan,0.9355024,0.9355024,0.9355024,0.9355024,0.9355024,0.9355024,0.9355024,0.9355024,0.9355024,0.9355024,0.9355024,0.9355024,0.9355024
SanMiguel,1.218528067,1.218528067,1.218528067,1.218528067,1.218528067,1.218528067,1.218528067,1.218528067,1.218528067,1.218528067,1.218528067,1.218528067,1.218528067
SantaFe,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
Sierra,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
Socorro,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
Taos,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
Torrance,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
Union,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
Valencia,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
Churchill,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Clark,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
Douglas,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Elko,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Esmeralda,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
Eureka,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
WhitePine,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Humboldt,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Lander,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Lincoln,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
Lyon,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Mineral,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Nye,1.056025791,1.056025791,1.056025791,1.056025791,1.056025791,1.056025791,1.056025791,1.056025791,1.056025791,1.056025791,1.056025791,1.056025791,1.056025791
Pershing,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Storey,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
CarsonCity,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Washoe,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079
Schuyler,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Seneca,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Steuben,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Suffolk,1.342505196,1.342505196,1.342505196,1.342505196,1.342505196,1.342505196,1.342505196,1.342505196,1.342505196,1.342505196,1.342505196,1.342505196,1.342505196
Sullivan,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Tioga,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Tompkins,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Ulster,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Warren,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Washington,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Wayne,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Westchester,0.5883970556,0.5883970556,0.5883970556,0.5883970556,0.5883970556,0.5883970556,0.5883970556,0.5883970556,0.5883970556,0.5883970556,0.5883970556,0.5883970556,0.5883970556
Wyoming,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Yates,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Albany,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Allegany,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Bronx,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687
Broome,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Cattaraugus,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Cayuga,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Chautauqua,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Chemung,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Chenango,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Clinton,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Columbia,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Cortland,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Delaware,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Dutchess,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Erie,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Essex,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Franklin,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Fulton,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Genesee,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Greene,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Hamilton,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Herkimer,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Jefferson,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Kings,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687
Lewis,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Livingston,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Madison,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Monroe,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Montgomery,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Nassau,1.3479882,1.3479882,1.3479882,1.3479882,1.3479882,1.3479882,1.3479882,1.3479882,1.3479882,1.3479882,1.3479882,1.3479882,1.3479882
NewYork,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687
Niagara,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Oneida,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Onondaga,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Ontario,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Orange,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Orleans,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Oswego,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Otsego,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Putnam,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Queens,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687
Rensselaer,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Richmond,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687
Rockland,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
StLawrence,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Saratoga,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Schenectady,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Schoharie,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
Adams,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Allen,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Ashland,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Ashtabula,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Athens,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Auglaize,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Belmont,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Brown,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Butler,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Carroll,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Champaign,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Clark,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Clermont,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Clinton,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Columbiana,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Coshocton,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Crawford,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Cuyahoga,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Darke,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Defiance,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Delaware,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Erie,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Fairfield,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Fayette,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Franklin,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Fulton,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Gallia,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Geauga,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Greene,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Guernsey,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Hamilton,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Hancock,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Hardin,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Harrison,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Henry,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Highland,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Hocking,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Holmes,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Huron,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Jackson,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Jefferson,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Knox,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Lake,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Lawrence,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Licking,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Logan,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Lorain,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Lucas,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Madison,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Mahoning,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Marion,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Medina,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Meigs,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Mercer,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Miami,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Monroe,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
Montgomery,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931
